SSN,lname,fname,hname,address,city,state,zip,country,tel,dob,mstatus,dmarri,ddate1,ddate2,ddate3,dateleft,Semester_Withdrew,MidSem_Withdrew,branch,notescomments,ExpectedCompletionDate,UpdatesforECD
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
332-12-3329,Levi,Yeshaya,Yosef Y.,24730 Sussex Street,Far Rockaway,NY,11691,,(732)364-9814,10/5/1997,,,,,,,,N,0,,202001,
323-00-2939,Levi,Yehudah,,24730 Sussex Street,Lakewood,NJ,08701,,(732)364-9814,7/1/1996,,,,,,2/23/2015,SP15,E,0,,01/2018,
999-99-0332,Levi,Mordechai,Bunim,26 East Ninth Street,Toronto,ON,M5M2Z2,Canada,(732)367-1620,9/27/1996,,,,,,,,N,0,,122019,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
313-00-0291,Levine,Moshe,,292 7th Street,Pittsburgh,PA,15217,,(732)367-1810,4/3/1996,,,,,,,,N,0,,05/2017,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
393-00-3913,Levinson,Yisroel Dovid,,3 Sharon Court,Lakewood,NJ,08701,,(732)367-3518,1/10/1997,,,,,,,,N,0,Father Deceased. ,202001,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
093-20-9231,Levy,Yisroel Eliezer,Avrohom,30 Glen Rush Blvd,Monsey,NY,10952,,(732)367-4017,7/29/1993,,,,,,3/23/2015,SP15,E,0,,12/2015,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
023-29-3011,Lubin,Nesanel Gershom,,321 Lawrence Avenue,Brooklyn,NY,11214,,(732)367-5947,1/13/1994,,,,,,3/23/2015,SP15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
999-99-0012,Lurie,Sam,Nossie,3216 Avenue L,Manchester,,M74EL,England,(732)367-8275,3/24/1994,,,,,,7/16/2015,SU15,E,0,,06/2016,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
011-90-3292,Maler,Shlomo Zalman,Yisroel Eliyahu,3312 Pinkney Road,Far Rockaway,NY,11691,,(732)367-8723,7/4/1997,,,,,,7/16/2015,SU15,E,0,,12/2019,
